lat,lon,eal_score,risk_score,hurricane_score,coastal_flood_score,inland_flood_score,tornado_score,wildfire_score,wind_score,surge
25.26,-80.5812,99.338,99.45,99.896,98.364,98.987,97.022,96.269,75.621,11.985
25.26,-80.5612,99.332,99.446,99.895,98.348,98.98,97.013,96.268,75.628,11.981
25.26,-80.5412,99.323,99.439,99.892,98.324,98.964,96.988,96.263,75.628,11.977
25.26,-80.5212,99.31,99.429,99.888,98.291,98.939,96.948,96.254,75.621,11.972
25.26,-80.5012,99.292,99.416,99.883,98.25,98.905,96.893,96.241,75.609,11.966
25.26,-80.4812,99.271,99.401,99.877,98.199,98.861,96.823,96.224,75.592,11.959
25.26,-80.4612,99.245,99.382,99.869,98.139,98.809,96.738,96.204,75.571,11.951
25.26,-80.4412,99.215,99.36,99.86,98.068,98.747,96.638,96.18,75.546,11.941
25.26,-80.3212,98.934,99.155,99.778,97.397,98.185,95.724,95.966,75.341,11.841
25.28,-81.1611,95.963,96.879,99.013,93.554,87.226,74.878,90.019,59.704,13.099
25.28,-81.1411,96.16,97.032,99.064,93.803,87.987,76.328,90.438,60.789,13.013
25.28,-81.1211,96.369,97.193,99.118,94.07,88.779,77.841,90.873,61.919,12.925
25.28,-81.1011,96.586,97.361,99.174,94.354,89.595,79.402,91.318,63.081,12.835
25.28,-81.0811,96.811,97.534,99.232,94.652,90.425,80.99,91.77,64.257,12.746
25.28,-81.0611,97.039,97.709,99.292,94.961,91.259,82.583,92.221,65.431,12.658
25.28,-81.0411,97.268,97.884,99.351,95.276,92.085,84.156,92.665,66.583,12.573
25.28,-81.0211,97.495,98.057,99.411,95.592,92.889,85.684,93.095,67.695,12.493
25.28,-81.0011,97.715,98.225,99.468,95.905,93.661,87.144,93.506,68.751,12.419
25.28,-80.9811,97.926,98.386,99.523,96.208,94.389,88.517,93.892,69.735,12.351
25.28,-80.9611,98.124,98.536,99.576,96.498,95.065,89.786,94.248,70.637,12.29
25.28,-80.9411,98.308,98.675,99.624,96.77,95.683,90.941,94.572,71.451,12.237
25.28,-80.9211,98.475,98.802,99.668,97.022,96.239,91.975,94.862,72.173,12.191
25.28,-80.9011,98.626,98.915,99.708,97.251,96.732,92.887,95.117,72.805,12.152
25.28,-80.8811,98.759,99.016,99.743,97.457,97.163,93.682,95.339,73.35,12.119
25.28,-80.8611,98.875,99.103,99.774,97.638,97.535,94.364,95.53,73.814,12.092
25.28,-80.8411,98.976,99.179,99.801,97.797,97.852,94.943,95.692,74.203,12.07
25.28,-80.8211,99.062,99.243,99.823,97.934,98.12,95.429,95.828,74.527,12.053
25.28,-80.8011,99.134,99.297,99.843,98.051,98.342,95.832,95.94,74.793,12.039
25.28,-80.7811,99.194,99.342,99.859,98.149,98.526,96.163,96.033,75.01,12.028
25.28,-80.7611,99.244,99.379,99.872,98.23,98.676,96.433,96.108,75.185,12.02
25.28,-80.7411,99.284,99.409,99.883,98.296,98.798,96.649,96.168,75.325,12.013
25.28,-80.7212,99.316,99.434,99.891,98.35,98.894,96.822,96.216,75.436,12.008
25.28,-80.7012,99.342,99.452,99.898,98.391,98.97,96.957,96.254,75.523,12.004
25.28,-80.6812,99.361,99.467,99.903,98.423,99.028,97.06,96.283,75.59,12.0
25.28,-80.6612,99.375,99.477,99.907,98.445,99.071,97.137,96.305,75.642,11.997
25.28,-80.6412,99.385,99.484,99.909,98.459,99.101,97.192,96.32,75.68,11.994
25.28,-80.6212,99.39,99.488,99.911,98.465,99.12,97.226,96.331,75.706,11.992
25.28,-80.6012,99.391,99.489,99.911,98.464,99.129,97.244,96.336,75.724,11.989
25.28,-80.5812,99.389,99.488,99.91,98.455,99.129,97.245,96.338,75.734,11.986
25.28,-80.5612,99.383,99.483,99.908,98.44,99.12,97.232,96.335,75.736,11.983
25.28,-80.5412,99.373,99.477,99.906,98.416,99.102,97.204,96.329,75.733,11.979
25.28,-80.5212,99.36,99.467,99.902,98.385,99.077,97.163,96.32,75.724,11.974
25.28,-80.5012,99.343,99.455,99.897,98.346,99.043,97.107,96.307,75.711,11.969
25.28,-80.4812,99.323,99.44,99.891,98.297,99.0,97.038,96.29,75.693,11.962
25.28,-80.4612,99.298,99.421,99.883,98.239,98.949,96.954,96.271,75.671,11.954
25.28,-80.4412,99.268,99.4,99.875,98.17,98.889,96.856,96.248,75.645,11.945
25.28,-80.4212,99.234,99.375,99.865,98.091,98.82,96.743,96.221,75.616,11.933
25.28,-80.4012,99.196,99.347,99.854,97.999,98.742,96.614,96.191,75.585,11.92
25.28,-80.3612,99.104,99.28,99.827,97.78,98.558,96.312,96.122,75.515,11.887
25.28,-80.3412,99.051,99.241,99.811,97.651,98.453,96.138,96.082,75.479,11.867
25.28,-80.3212,98.993,99.199,99.794,97.509,98.339,95.951,96.04,75.442,11.844
25.28,-80.3012,98.93,99.153,99.775,97.354,98.216,95.749,95.994,75.405,11.818
25.3,-81.1411,96.359,97.206,99.108,93.76,89.195,77.404,91.215,61.134,13.007
25.3,-81.1211,96.558,97.358,99.16,94.044,89.91,78.88,91.597,62.277,12.916
25.3,-81.1011,96.767,97.517,99.215,94.345,90.65,80.407,91.99,63.453,12.824
25.3,-81.0811,96.984,97.682,99.272,94.662,91.406,81.962,92.39,64.644,12.732
25.3,-81.0611,97.204,97.85,99.33,94.989,92.168,83.523,92.79,65.831,12.642
25.3,-81.0411,97.427,98.018,99.388,95.322,92.923,85.063,93.186,66.994,12.555
25.3,-81.0211,97.646,98.184,99.446,95.656,93.661,86.557,93.57,68.112,12.474
25.3,-81.0011,97.86,98.345,99.503,95.984,94.369,87.981,93.936,69.169,12.398
25.3,-80.9811,98.064,98.498,99.557,96.301,95.036,89.315,94.28,70.15,12.33
25.3,-80.9611,98.255,98.642,99.608,96.602,95.654,90.542,94.597,71.043,12.27
25.3,-80.9411,98.432,98.775,99.655,96.882,96.217,91.651,94.884,71.843,12.217
25.3,-80.9211,98.592,98.895,99.697,97.14,96.722,92.638,95.14,72.547,12.172
25.3,-80.9011,98.735,99.002,99.736,97.372,97.167,93.503,95.364,73.156,12.135
25.3,-80.8811,98.861,99.096,99.769,97.578,97.553,94.248,95.558,73.677,12.104
25.3,-80.8611,98.971,99.177,99.798,97.759,97.885,94.883,95.723,74.114,12.079
25.3,-80.8411,99.064,99.247,99.824,97.915,98.165,95.416,95.862,74.478,12.059
25.3,-80.8211,99.143,99.306,99.845,98.048,98.4,95.858,95.978,74.776,12.043
25.3,-80.8011,99.209,99.355,99.862,98.16,98.593,96.222,96.073,75.019,12.031
25.3,-80.7811,99.264,99.395,99.877,98.254,98.751,96.516,96.15,75.213,12.021
25.3,-80.7611,99.308,99.428,99.889,98.33,98.879,96.753,96.212,75.368,12.014
25.3,-80.7411,99.344,99.454,99.899,98.392,98.981,96.941,96.262,75.49,12.009
25.3,-80.7212,99.372,99.475,99.906,98.441,99.061,97.089,96.3,75.585,12.005
25.3,-80.7012,99.394,99.491,99.912,98.479,99.123,97.202,96.33,75.659,12.001
25.3,-80.6812,99.41,99.503,99.916,98.507,99.17,97.288,96.353,75.714,11.999
25.3,-80.6612,99.422,99.512,99.92,98.526,99.204,97.351,96.37,75.756,11.996
25.3,-80.6412,99.429,99.518,99.922,98.538,99.227,97.393,96.381,75.786,11.994
25.3,-80.6212,99.433,99.521,99.923,98.543,99.24,97.419,96.388,75.806,11.992
25.3,-80.6012,99.434,99.521,99.923,98.542,99.245,97.43,96.392,75.819,11.99
25.3,-80.5812,99.431,99.519,99.922,98.533,99.242,97.427,96.392,75.824,11.988
25.3,-80.5612,99.425,99.515,99.92,98.518,99.232,97.411,96.388,75.824,11.985
25.3,-80.5412,99.416,99.508,99.917,98.496,99.214,97.382,96.382,75.819,11.981
25.3,-80.5212,99.403,99.499,99.914,98.467,99.189,97.341,96.372,75.809,11.977
25.3,-80.5012,99.387,99.487,99.909,98.429,99.156,97.287,96.36,75.794,11.972
25.3,-80.4812,99.367,99.473,99.903,98.383,99.116,97.22,96.344,75.776,11.966
25.3,-80.4612,99.343,99.455,99.896,98.327,99.067,97.138,96.325,75.754,11.958
25.3,-80.4412,99.315,99.435,99.888,98.261,99.009,97.043,96.303,75.728,11.949
25.3,-80.4212,99.282,99.411,99.878,98.184,98.943,96.933,96.278,75.7,11.937
25.3,-80.4012,99.245,99.384,99.867,98.095,98.868,96.807,96.249,75.669,11.924
25.3,-80.3012,98.982,99.192,99.789,97.456,98.353,95.95,96.059,75.495,11.82
25.3,-80.2812,98.915,99.143,99.769,97.288,98.225,95.737,96.013,75.46,11.791
25.32,-81.1411,96.535,97.359,99.147,93.728,90.247,78.257,91.89,61.328,13.014
25.32,-81.1211,96.725,97.503,99.197,94.024,90.889,79.704,92.222,62.49,12.919
25.32,-81.1011,96.925,97.653,99.25,94.34,91.558,81.204,92.567,63.687,12.823
25.32,-81.0811,97.134,97.81,99.306,94.673,92.246,82.737,92.92,64.901,12.728
25.32,-81.0611,97.347,97.971,99.363,95.016,92.942,84.277,93.275,66.111,12.635
25.32,-81.0411,97.563,98.132,99.42,95.366,93.635,85.796,93.627,67.294,12.545
25.32,-81.0211,97.777,98.292,99.477,95.715,94.314,87.269,93.97,68.429,12.461
25.32,-81.0011,97.984,98.447,99.533,96.058,94.965,88.669,94.297,69.497,12.384
25.32,-80.9811,98.182,98.595,99.586,96.387,95.579,89.976,94.604,70.483,12.315
25.32,-80.9611,98.368,98.733,99.636,96.698,96.147,91.171,94.886,71.375,12.254
25.32,-80.9411,98.539,98.86,99.681,96.986,96.663,92.246,95.141,72.167,12.202
25.32,-80.9211,98.693,98.974,99.723,97.249,97.123,93.196,95.368,72.859,12.158
25.32,-80.9011,98.83,99.076,99.76,97.483,97.527,94.02,95.566,73.452,12.121
25.32,-80.8811,98.949,99.164,99.792,97.69,97.876,94.725,95.735,73.952,12.092
25.32,-80.8611,99.052,99.24,99.82,97.869,98.172,95.319,95.879,74.368,12.068
25.32,-80.8411,99.139,99.304,99.843,98.022,98.421,95.812,95.999,74.71,12.049
25.32,-80.8211,99.212,99.358,99.863,98.151,98.627,96.217,96.098,74.986,12.035
25.32,-80.8011,99.272,99.403,99.879,98.258,98.796,96.545,96.178,75.207,12.024
25.32,-80.7811,99.322,99.439,99.893,98.346,98.932,96.807,96.242,75.382,12.016
25.32,-80.7611,99.361,99.468,99.903,98.418,99.04,97.016,96.294,75.519,12.01
25.32,-80.7411,99.393,99.491,99.912,98.475,99.126,97.179,96.334,75.625,12.006
25.32,-80.7212,99.417,99.509,99.918,98.519,99.192,97.304,96.365,75.706,12.002
25.32,-80.7012,99.436,99.523,99.924,98.553,99.243,97.4,96.389,75.768,12.0
25.32,-80.6812,99.45,99.533,99.927,98.578,99.28,97.47,96.406,75.813,11.998
25.32,-80.6612,99.459,99.54,99.93,98.595,99.307,97.521,96.419,75.847,11.996
25.32,-80.6412,99.465,99.544,99.931,98.605,99.324,97.554,96.427,75.87,11.995
25.32,-80.6212,99.468,99.547,99.932,98.609,99.333,97.573,96.432,75.885,11.993
25.32,-80.6012,99.468,99.547,99.932,98.607,99.336,97.579,96.434,75.894,11.992
25.32,-80.5812,99.465,99.544,99.931,98.599,99.331,97.573,96.433,75.896,11.99
25.32,-80.5612,99.459,99.54,99.93,98.585,99.321,97.556,96.429,75.894,11.987
25.32,-80.5412,99.451,99.534,99.927,98.565,99.303,97.527,96.423,75.888,11.984
25.32,-80.5212,99.439,99.525,99.924,98.537,99.279,97.487,96.414,75.877,11.98
25.32,-80.5012,99.424,99.514,99.919,98.502,99.249,97.436,96.402,75.862,11.975
25.32,-80.4812,99.405,99.501,99.914,98.458,99.21,97.371,96.387,75.844,11.969
25.32,-80.4612,99.382,99.484,99.907,98.405,99.164,97.293,96.37,75.822,11.962
25.32,-80.4412,99.355,99.465,99.899,98.342,99.11,97.201,96.349,75.797,11.953
25.32,-80.4212,99.324,99.442,99.89,98.267,99.046,97.095,96.325,75.77,11.942
25.32,-80.4012,99.288,99.415,99.879,98.181,98.974,96.972,96.298,75.74,11.928
25.32,-80.3812,99.246,99.385,99.867,98.081,98.892,96.835,96.268,75.708,11.912
25.32,-80.2812,98.963,99.179,99.782,97.38,98.346,95.914,96.071,75.541,11.79
25.34,-81.1411,96.691,97.494,99.181,93.704,91.157,78.902,92.472,61.376,13.034
25.34,-81.1011,97.063,97.771,99.281,94.336,92.336,81.81,93.061,63.789,12.835
25.34,-81.0811,97.263,97.921,99.335,94.682,92.961,83.329,93.371,65.035,12.734
25.34,-81.0611,97.47,98.074,99.391,95.039,93.598,84.859,93.686,66.277,12.637
25.34,-81.0411,97.68,98.23,99.448,95.404,94.236,86.37,93.999,67.49,12.543
25.34,-81.0211,97.888,98.384,99.504,95.768,94.862,87.834,94.305,68.652,12.456
25.34,-81.0011,98.09,98.534,99.558,96.124,95.464,89.222,94.598,69.741,12.376
25.34,-80.9811,98.284,98.677,99.611,96.465,96.032,90.513,94.873,70.74,12.305
25.34,-80.9611,98.464,98.81,99.66,96.786,96.557,91.689,95.125,71.639,12.243
25.34,-80.9411,98.63,98.932,99.704,97.081,97.032,92.739,95.353,72.432,12.19
25.34,-80.9211,98.779,99.042,99.745,97.348,97.455,93.66,95.555,73.117,12.146
25.34,-80.9011,98.91,99.138,99.78,97.584,97.824,94.452,95.73,73.698,12.11
25.34,-80.8811,99.024,99.222,99.811,97.791,98.14,95.123,95.879,74.183,12.082
25.34,-80.8611,99.121,99.293,99.838,97.968,98.407,95.682,96.004,74.582,12.059
25.34,-80.8411,99.203,99.353,99.86,98.117,98.629,96.142,96.108,74.904,12.042
25.34,-80.8211,99.27,99.402,99.878,98.242,98.811,96.514,96.192,75.161,12.029
25.34,-80.8011,99.325,99.443,99.893,98.344,98.958,96.811,96.26,75.363,12.019
25.34,-80.7811,99.37,99.475,99.905,98.427,99.075,97.046,96.314,75.521,12.012
25.34,-80.7611,99.405,99.501,99.915,98.493,99.167,97.229,96.356,75.642,12.007
25.34,-80.7411,99.433,99.521,99.923,98.545,99.239,97.37,96.389,75.734,12.004
25.34,-80.7212,99.454,99.536,99.928,98.585,99.294,97.476,96.414,75.803,12.001
25.34,-80.7012,99.47,99.548,99.933,98.615,99.335,97.556,96.432,75.854,11.999
25.34,-80.6812,99.482,99.556,99.936,98.637,99.365,97.614,96.446,75.891,11.998
25.34,-80.6612,99.489,99.562,99.938,98.652,99.385,97.654,96.455,75.918,11.997
25.34,-80.6412,99.494,99.566,99.939,98.66,99.398,97.68,96.462,75.936,11.995
25.34,-80.6212,99.496,99.567,99.94,98.663,99.405,97.693,96.465,75.947,11.994
25.34,-80.6012,99.496,99.567,99.94,98.661,99.405,97.696,96.465,75.952,11.993
25.34,-80.5812,99.493,99.565,99.939,98.654,99.4,97.688,96.464,75.953,11.991
25.34,-80.5612,99.487,99.561,99.937,98.641,99.39,97.671,96.46,75.949,11.989
25.34,-80.5412,99.479,99.555,99.935,98.622,99.373,97.644,96.454,75.942,11.987
25.34,-80.5212,99.468,99.547,99.932,98.596,99.351,97.606,96.446,75.931,11.983
25.34,-80.5012,99.454,99.537,99.928,98.563,99.323,97.557,96.435,75.917,11.979
25.34,-80.4812,99.437,99.524,99.922,98.522,99.287,97.496,96.421,75.899,11.973
25.34,-80.4612,99.415,99.509,99.916,98.472,99.244,97.422,96.405,75.878,11.966
25.34,-80.4412,99.39,99.49,99.909,98.412,99.193,97.335,96.386,75.855,11.957
25.34,-80.4212,99.36,99.468,99.9,98.34,99.133,97.232,96.364,75.828,11.946
25.34,-80.4012,99.325,99.443,99.889,98.256,99.064,97.114,96.339,75.8,11.932
25.34,-80.3812,99.284,99.414,99.877,98.158,98.985,96.979,96.31,75.77,11.916
25.34,-80.3612,99.239,99.381,99.864,98.048,98.897,96.829,96.278,75.738,11.897
25.34,-80.3412,99.188,99.344,99.849,97.922,98.8,96.661,96.243,75.706,11.875
25.34,-80.2612,98.934,99.159,99.772,97.281,98.321,95.843,96.075,75.584,11.754
25.36,-81.1011,97.181,97.873,99.308,94.331,92.998,82.236,93.482,63.765,12.856
25.36,-81.0811,97.373,98.015,99.36,94.686,93.567,83.752,93.754,65.051,12.751
25.36,-81.0611,97.574,98.162,99.415,95.056,94.151,85.283,94.032,66.334,12.648
25.36,-81.0411,97.778,98.312,99.47,95.434,94.739,86.798,94.311,67.588,12.549
25.36,-81.0211,97.981,98.462,99.526,95.811,95.319,88.264,94.585,68.786,12.457
25.36,-81.0011,98.18,98.607,99.58,96.18,95.879,89.653,94.848,69.906,12.374
25.36,-80.9811,98.369,98.746,99.632,96.533,96.408,90.94,95.095,70.929,12.3
25.36,-80.9611,98.546,98.875,99.68,96.863,96.896,92.106,95.322,71.843,12.236
25.36,-80.9411,98.707,98.993,99.724,97.165,97.337,93.141,95.526,72.642,12.182
25.36,-80.9211,98.852,99.098,99.763,97.436,97.728,94.042,95.706,73.327,12.138
25.36,-80.9011,98.978,99.191,99.798,97.674,98.067,94.81,95.862,73.902,12.102
25.36,-80.8811,99.087,99.27,99.828,97.88,98.355,95.454,95.994,74.376,12.074
25.36,-80.8611,99.179,99.337,99.853,98.055,98.597,95.984,96.104,74.76,12.052
25.36,-80.8411,99.256,99.393,99.874,98.201,98.796,96.414,96.194,75.066,12.036
25.36,-80.8211,99.319,99.439,99.891,98.321,98.958,96.758,96.266,75.306,12.024
25.36,-80.8011,99.369,99.475,99.905,98.419,99.086,97.028,96.324,75.492,12.015
25.36,-80.7811,99.41,99.504,99.916,98.496,99.188,97.239,96.369,75.634,12.009
25.36,-80.7611,99.441,99.527,99.925,98.557,99.266,97.4,96.404,75.741,12.005
25.36,-80.7411,99.465,99.545,99.931,98.604,99.326,97.521,96.43,75.821,12.002
25.36,-80.7212,99.483,99.558,99.937,98.64,99.372,97.612,96.45,75.879,12.0
25.36,-80.7012,99.497,99.568,99.94,98.666,99.405,97.678,96.465,75.922,11.999
25.36,-80.6812,99.507,99.575,99.943,98.685,99.428,97.725,96.475,75.952,11.998
25.36,-80.6612,99.513,99.579,99.945,98.698,99.444,97.757,96.482,75.972,11.997
25.36,-80.6412,99.517,99.582,99.946,98.705,99.454,97.776,96.486,75.986,11.996
25.36,-80.6212,99.518,99.583,99.946,98.707,99.458,97.785,96.488,75.994,11.996
25.36,-80.6012,99.517,99.583,99.946,98.704,99.458,97.785,96.489,75.997,11.994
25.36,-80.5812,99.515,99.581,99.945,98.697,99.452,97.777,96.487,75.996,11.993
25.36,-80.5612,99.51,99.577,99.943,98.686,99.443,97.761,96.483,75.992,11.991
25.36,-80.5412,99.502,99.572,99.941,98.668,99.428,97.735,96.478,75.984,11.989
25.36,-80.5212,99.492,99.564,99.938,98.645,99.408,97.7,96.47,75.974,11.986
25.36,-80.5012,99.479,99.555,99.935,98.615,99.382,97.655,96.46,75.96,11.982
25.36,-80.4812,99.463,99.543,99.93,98.577,99.349,97.598,96.448,75.943,11.976
25.36,-80.4612,99.443,99.529,99.924,98.529,99.309,97.529,96.434,75.924,11.969
25.36,-80.4412,99.419,99.511,99.917,98.472,99.261,97.446,96.416,75.902,11.96
25.36,-80.4212,99.39,99.49,99.908,98.403,99.205,97.347,96.395,75.877,11.949
25.36,-80.4012,99.356,99.466,99.898,98.321,99.139,97.233,96.372,75.85,11.936
25.36,-80.3812,99.317,99.438,99.887,98.226,99.064,97.103,96.345,75.822,11.919
25.36,-80.3612,99.273,99.406,99.873,98.117,98.979,96.955,96.315,75.792,11.9
25.36,-80.3412,99.223,99.37,99.858,97.993,98.885,96.79,96.281,75.762,11.877
25.36,-80.3212,99.168,99.33,99.842,97.854,98.78,96.609,96.245,75.732,11.85
25.36,-80.2412,98.897,99.132,99.759,97.158,98.279,95.741,96.074,75.628,11.709
25.38,-81.1211,97.109,97.833,99.282,93.982,93.071,81.025,93.614,62.315,13.001
25.38,-81.1011,97.282,97.959,99.33,94.321,93.56,82.496,93.84,63.618,12.889
25.38,-81.0811,97.466,98.094,99.381,94.684,94.077,84.017,94.078,64.951,12.777
25.38,-81.0611,97.66,98.236,99.434,95.063,94.613,85.559,94.323,66.285,12.667
25.38,-81.0411,97.859,98.38,99.489,95.453,95.158,87.088,94.572,67.589,12.563
25.38,-81.0211,98.058,98.526,99.544,95.843,95.698,88.569,94.817,68.835,12.465
25.38,-81.0011,98.253,98.667,99.598,96.224,96.222,89.971,95.054,69.996,12.377
25.38,-80.9811,98.44,98.803,99.649,96.588,96.717,91.265,95.278,71.052,12.299
25.38,-80.9611,98.613,98.929,99.697,96.928,97.174,92.433,95.483,71.99,12.233
25.38,-80.9411,98.772,99.044,99.74,97.237,97.587,93.463,95.667,72.803,12.177
25.38,-80.9211,98.912,99.146,99.779,97.512,97.95,94.352,95.829,73.494,12.132
25.38,-80.9011,99.035,99.235,99.813,97.753,98.264,95.103,95.968,74.067,12.096
25.38,-80.8811,99.14,99.31,99.842,97.959,98.53,95.726,96.086,74.534,12.068
25.38,-80.8611,99.228,99.374,99.866,98.132,98.75,96.233,96.182,74.907,12.047
25.38,-80.8411,99.3,99.426,99.886,98.274,98.93,96.638,96.261,75.2,12.031
25.38,-80.8211,99.359,99.468,99.902,98.39,99.074,96.958,96.324,75.426,12.02
25.38,-80.8011,99.405,99.502,99.915,98.482,99.188,97.205,96.373,75.597,12.012
25.38,-80.7811,99.442,99.528,99.925,98.555,99.276,97.393,96.411,75.726,12.007
25.38,-80.7611,99.47,99.548,99.933,98.61,99.343,97.535,96.439,75.821,12.003
25.38,-80.7411,99.491,99.564,99.939,98.653,99.393,97.64,96.461,75.889,12.001
25.38,-80.7212,99.506,99.575,99.943,98.684,99.43,97.717,96.477,75.939,12.0
25.38,-80.7012,99.518,99.583,99.946,98.707,99.457,97.771,96.488,75.973,11.999
25.38,-80.6812,99.526,99.589,99.948,98.723,99.475,97.809,96.496,75.997,11.998
25.38,-80.6612,99.531,99.592,99.95,98.733,99.487,97.833,96.501,76.013,11.998
25.38,-80.6412,99.534,99.594,99.95,98.739,99.494,97.848,96.504,76.023,11.997
25.38,-80.6212,99.535,99.595,99.951,98.74,99.497,97.854,96.505,76.028,11.997
25.38,-80.6012,99.534,99.595,99.95,98.738,99.496,97.853,96.505,76.03,11.996
25.38,-80.5812,99.531,99.593,99.95,98.732,99.491,97.845,96.503,76.028,11.995
25.38,-80.5612,99.527,99.59,99.948,98.721,99.482,97.829,96.5,76.024,11.993
25.38,-80.5412,99.52,99.585,99.946,98.706,99.469,97.806,96.495,76.017,11.991
25.38,-80.5212,99.511,99.578,99.944,98.685,99.451,97.775,96.489,76.007,11.988
25.38,-80.5012,99.499,99.57,99.94,98.658,99.428,97.733,96.48,75.994,11.985
25.38,-80.4812,99.484,99.559,99.936,98.622,99.398,97.681,96.469,75.978,11.979
25.38,-80.4612,99.466,99.546,99.93,98.578,99.361,97.616,96.456,75.96,11.973
25.38,-80.4412,99.443,99.529,99.924,98.523,99.317,97.537,96.44,75.939,11.964
25.38,-80.4212,99.415,99.509,99.915,98.456,99.264,97.443,96.421,75.916,11.953
25.38,-80.4012,99.383,99.486,99.906,98.377,99.202,97.333,96.399,75.891,11.939
25.38,-80.3812,99.345,99.459,99.894,98.284,99.13,97.206,96.374,75.865,11.922
25.38,-80.3612,99.302,99.427,99.881,98.177,99.048,97.062,96.345,75.837,11.902
25.38,-80.3412,99.253,99.392,99.866,98.054,98.956,96.9,96.314,75.81,11.878
25.38,-80.3212,99.199,99.352,99.85,97.916,98.855,96.721,96.279,75.783,11.85
25.38,-80.2412,98.93,99.157,99.767,97.217,98.363,95.855,96.115,75.691,11.701
25.4,-81.1411,97.058,97.808,99.262,93.657,93.194,79.741,93.77,60.717,13.167
25.4,-81.1211,97.205,97.915,99.303,93.966,93.596,81.128,93.949,62.002,13.051
25.4,-81.1011,97.368,98.033,99.349,94.306,94.034,82.6,94.143,63.352,12.933
25.4,-81.0811,97.544,98.161,99.398,94.672,94.503,84.134,94.35,64.739,12.813
25.4,-81.0611,97.731,98.296,99.45,95.06,94.997,85.696,94.567,66.132,12.696
25.4,-81.0411,97.924,98.436,99.504,95.459,95.502,87.25,94.789,67.497,12.584
25.4,-81.0211,98.12,98.577,99.558,95.861,96.008,88.757,95.009,68.8,12.48
25.4,-81.0011,98.312,98.716,99.612,96.254,96.501,90.183,95.224,70.013,12.386
25.4,-80.9811,98.496,98.849,99.663,96.63,96.968,91.497,95.427,71.112,12.303
25.4,-80.9611,98.668,98.973,99.71,96.979,97.4,92.677,95.614,72.082,12.233
25.4,-80.9411,98.824,99.085,99.754,97.296,97.788,93.711,95.781,72.918,12.175
25.4,-80.9211,98.962,99.185,99.792,97.577,98.13,94.597,95.928,73.62,12.128
25.4,-80.9011,99.082,99.271,99.825,97.82,98.424,95.338,96.053,74.197,12.091
25.4,-80.8811,99.184,99.344,99.853,98.026,98.67,95.946,96.158,74.661,12.063
25.4,-80.8611,99.268,99.404,99.877,98.197,98.873,96.435,96.244,75.027,12.042
25.4,-80.8411,99.337,99.453,99.896,98.336,99.036,96.82,96.313,75.309,12.028
25.4,-80.8211,99.392,99.493,99.911,98.448,99.166,97.119,96.368,75.523,12.017
25.4,-80.8011,99.434,99.523,99.923,98.535,99.266,97.346,96.41,75.683,12.01
